505.72531	21.9993
505.81192	19.9994
505.89853	18.9994
505.98514	14.9995
506.07175	16.9995
506.15836	16.9995
506.24493	21.9993
506.33154	25.9992
506.41815	18.9994
506.50476	19.9994
506.59137	22.9993
506.67798	12.9996
506.76459	17.9995
506.8512	18.9994
506.93781	15.9995
507.02438	10.9997
507.11099	18.9994
507.1976	19.9994
507.28421	14.9995
507.37082	12.9996
507.45743	15.9995
507.54404	22.9993
507.63065	15.9995
507.71725	13.9996
507.80386	11.9996
507.89047	17.9995
507.97708	15.9995
508.06369	16.9995
508.1503	18.9994
508.23694	15.9995
508.32355	15.9995
508.41016	9.9997
508.49677	10.9997
508.58337	6.99979
508.66998	12.9996
508.75659	17.9995
508.8432	12.9996
508.92981	13.9996
509.01642	20.9994
509.10306	11.9996
509.18967	20.9994
509.27628	18.9994
509.36288	27.9992
509.44949	24.9992
509.5361	19.9994
509.62274	33.999
509.70935	36.9989
509.79596	21.9993
509.88257	31.999
509.96918	33.999
510.05582	23.9993
510.14243	33.999
510.22903	37.9989
510.31564	34.9989
510.40228	36.9989
510.48889	36.9989
510.5755	45.9986
510.66211	46.9986
510.74875	38.9988
510.83536	46.9986
510.92197	32.999
511.00861	46.9986
511.09521	49.9985
511.18182	44.9986
511.26846	39.9988
511.35507	48.9985
511.44168	60.9982
511.52832	44.9986
511.61493	49.9985
511.70157	59.9982
511.78818	41.9987
511.87479	63.9981
511.96143	54.9983
512.04803	62.9981
512.13464	66.998
512.22125	60.9982
512.30792	51.9984
512.39453	60.9982
512.48114	59.9982
512.56775	69.9979
512.65442	67.998
512.74103	68.9979
512.82764	68.9979
512.91425	71.9978
513.00092	88.9973
513.08752	81.9975
513.17413	79.9976
513.26074	79.9976
513.34741	78.9976
513.43402	77.9977
513.52063	89.9973
513.60724	93.9972
513.69391	82.9975
513.78052	99.997
513.86713	83.9975
513.95374	107.997
514.04041	109.997
514.12701	108.997
514.21362	114.997
514.30029	119.996
514.3869	117.996
514.47351	114.997
514.56012	123.996
514.64679	140.996
514.7334	143.996
514.82001	147.996
514.90668	142.996
514.99329	144.996
515.0799	157.995
515.16656	163.995
515.25317	203.994
515.33978	193.994
515.42645	218.993
515.51306	251.992
515.59967	296.991
515.68634	315.991
515.77295	363.989
515.85956	441.987
515.94623	526.984
516.03284	677.98
516.11951	784.976
516.20612	972.971
516.29272	1196.96
516.37939	1345.96
516.466	1475.96
516.55261	1596.95
516.63928	1684.95
516.72589	1722.95
516.81256	1820.95
516.89917	1836.94
516.98578	1870.94
517.07245	1834.94
517.15906	1752.95
517.24573	1679.95
517.33234	1586.95
517.41895	1548.95
517.50562	1406.96
517.59222	1347.96
517.67889	1272.96
517.7655	1288.96
517.85211	1291.96
517.93878	1357.96
518.02539	1446.96
518.11206	1561.95
518.19867	1594.95
518.28534	1735.95
518.37195	1799.95
518.45862	1857.94
518.54523	1991.94
518.63184	2028.94
518.71851	2049.94
518.80511	2050.94
518.89178	2051.94
518.97839	2168.93
519.06506	2130.94
519.15167	2221.93
519.23834	2329.93
519.32495	2424.93
519.41162	2565.92
519.49823	2688.92
519.5849	2809.92
519.67151	3073.91
519.75818	3260.9
519.84479	3527.89
519.93146	3735.89
520.01807	4126.88
520.10474	4327.87
520.19135	4617.86
520.27802	4760.86
520.36462	4903.85
520.45129	4949.85
520.5379	4887.85
520.62457	4713.86
520.71118	4520.86
520.79785	4279.87
520.88446	4015.88
520.97113	3871.88
521.05774	3522.89
521.14441	3323.9
521.23102	3127.91
521.31769	3067.91
521.4043	2873.91
521.49097	2889.91
521.57758	2919.91
521.66425	2868.91
521.75085	2865.91
521.83752	2822.92
521.92419	2794.92
522.0108	2635.92
522.09747	2673.92
522.18408	2566.92
522.27075	2493.93
522.35736	2349.93
522.44403	2403.93
522.53064	2407.93
522.61731	2448.93
522.70398	2549.92
522.79059	2552.92
522.87726	2649.92
522.96387	2719.92
523.05054	2771.92
523.13721	2800.92
523.22382	2739.92
523.31049	2838.91
523.39709	2765.92
523.48376	2682.92
523.57037	2740.92
523.65704	2708.92
523.74371	2636.92
523.83032	2588.92
523.91699	2531.92
524.0036	2546.92
524.09027	2519.92
524.17694	2456.93
524.26355	2422.93
524.35022	2363.93
524.43689	2365.93
524.5235	2341.93
524.61017	2361.93
524.69678	2376.93
524.78345	2317.93
524.87012	2289.93
524.95673	2287.93
525.0434	2294.93
525.13007	2246.93
525.21667	2219.93
525.30334	2277.93
525.38995	2222.93
525.47662	2238.93
525.56329	2169.93
525.6499	2236.93
525.73657	2259.93
525.82324	2276.93
525.90985	2299.93
525.99652	2216.93
526.08319	2219.93
526.1698	2259.93
526.25647	2216.93
526.34314	2202.93
526.42975	2192.93
526.51642	2260.93
526.60309	2294.93
526.6897	2207.93
526.77637	2299.93
526.86304	2382.93
526.94965	2423.93
527.03632	2505.92
527.12299	2690.92
527.20959	2722.92
527.29626	2891.91
527.38293	2996.91
527.46954	2994.91
527.55621	3163.91
527.64288	3253.9
527.72949	3271.9
527.81616	3358.9
527.90283	3270.9
527.98944	3353.9
528.07611	3397.9
528.16278	3334.9
528.24939	3362.9
528.33606	3333.9
528.42273	3337.9
528.5094	3310.9
528.59601	3342.9
528.68268	3350.9
528.76935	3363.9
528.85596	3319.9
528.94263	3301.9
529.0293	3298.9
529.11591	3402.9
529.20258	3399.9
529.28925	3367.9
529.37592	3288.9
529.46252	3323.9
529.54919	3309.9
529.63586	3213.9
529.72247	3144.91
529.80914	3086.91
529.89581	3012.91
529.98248	2957.91
530.06909	2882.91
530.15576	2684.92
530.24243	2636.92
530.3291	2573.92
530.41571	2408.93
530.50238	2406.93
530.58905	2239.93
530.67566	2168.93
530.76233	2116.94
530.849	2039.94
530.93567	1934.94
531.02228	1907.94
531.10895	1790.95
531.19562	1700.95
531.28229	1649.95
531.3689	1598.95
531.45557	1569.95
531.54224	1481.96
531.62891	1413.96
531.71552	1429.96
531.80219	1405.96
531.88885	1291.96
531.97552	1261.96
532.06213	1254.96
532.1488	1188.96
532.23547	1174.96
532.32214	1095.97
532.40875	1065.97
532.49542	1038.97
532.58209	979.971
532.66876	938.972
532.75537	916.972
532.84204	883.973
532.92871	845.975
533.01538	818.975
533.10199	792.976
533.18866	778.977
533.27533	722.978
533.362	745.978
533.44861	692.979
533.53528	716.978
533.62195	712.979
533.70862	678.98
533.79529	699.979
533.8819	691.979
533.96857	675.98
534.05524	642.981
534.14191	690.979
534.22852	674.98
534.31519	634.981
534.40186	643.981
534.48853	655.98
534.57513	677.98
534.6618	663.98
534.74847	712.979
534.83514	657.98
534.92181	689.979
535.00842	692.979
535.09509	680.98
535.18176	716.978
535.26843	686.979
535.35504	746.978
535.44171	715.979
535.52838	742.978
535.61505	757.977
535.70172	760.977
535.78833	762.977
535.875	825.975
535.96167	823.975
536.04834	836.975
536.13501	845.975
536.22162	869.974
536.30829	900.973
536.39496	927.972
536.48163	933.972
536.5683	978.971
536.65491	1015.97
536.74158	1070.97
536.82825	1094.97
536.91492	1127.97
537.00153	1128.97
537.0882	1165.96
537.17487	1235.96
537.26154	1322.96
537.34821	1372.96
537.43481	1423.96
537.52148	1469.96
537.60815	1586.95
537.69482	1636.95
537.78149	1688.95
537.8681	1768.95
537.95477	1940.94
538.04144	2083.94
538.12811	2190.93
538.21478	2359.93
538.30139	2725.92
538.38806	2942.91
538.47473	3237.9
538.5614	3707.89
538.64807	4323.87
538.73468	5000.85
538.82135	5958.82
538.90802	7247.78
538.99469	8873.73
539.08136	10507.7
539.16797	12640.6
539.25464	14809.6
539.34131	17036.5
539.42798	18879.4
539.51465	20338.4
539.60126	21507.4
539.68793	21919.3
539.7746	21665.3
539.86127	21328.4
539.94794	20526.4
540.03455	19065.4
540.12122	17761.5
540.20789	16749.5
540.29456	15525.5
540.38123	14429.6
540.46783	13833.6
540.5545	13654.6
540.64117	13400.6
540.72784	13473.6
540.81445	13950.6
540.90112	14379.6
540.98779	14647.6
541.07446	14907.6
541.16113	15172.5
541.24774	15332.5
541.33441	15500.5
541.42108	15381.5
541.50775	15435.5
541.59442	15555.5
541.68103	15133.5
541.7677	14761.6
541.85437	14411.6
541.94104	13978.6
542.02771	13324.6
542.11432	12773.6
542.20099	12628.6
542.28766	12358.6
542.37433	12132.6
542.461	12454.6
542.54761	12769.6
542.63428	13203.6
542.72095	13722.6
542.80762	14203.6
542.89429	14493.6
542.9809	14455.6
543.06757	14288.6
543.15424	13954.6
543.24091	13295.6
543.32758	12580.6
543.41418	11937.6
543.50085	11380.7
543.58752	10658.7
543.67419	10168.7
543.7608	9755.71
543.84747	9513.71
543.93414	9265.72
544.02081	8949.73
544.10748	8827.73
544.19409	8432.75
544.28076	8110.76
544.36743	7984.76
544.4541	7768.77
544.54071	7580.77
544.62738	7302.78
544.71405	7177.78
544.80072	7052.79
544.88739	6769.8
544.974	6741.8
545.06067	6769.8
545.14734	6652.8
545.23401	6616.8
545.32068	6680.8
545.40729	6761.8
545.49396	6775.8
545.58063	6975.79
545.6673	7359.78
545.75391	7721.77
545.84058	7974.76
545.92725	8489.75
546.01392	8873.73
546.10052	9217.72
546.18719	9414.72
546.27386	9640.71
546.36053	9746.71
546.4472	9599.71
546.53381	9586.71
546.62048	9532.71
546.70715	9464.72
546.79382	9453.72
546.88043	9444.72
546.9671	9382.72
547.05377	9382.72
547.14044	9595.71
547.22705	9499.71
547.31372	9495.71
547.40039	9438.72
547.48706	9188.72
547.57367	8810.74
547.66034	8551.74
547.74701	8162.75
547.83368	7767.77
547.92029	7257.78
548.00696	7033.79
548.09363	6815.8
548.1803	6615.8
548.26691	6294.81
548.35358	6294.81
548.44025	6235.81
548.52692	6220.81
548.61353	6229.81
548.7002	6225.81
548.78687	6242.81
548.87354	6299.81
548.96014	6402.81
549.04681	6506.8
549.13348	6600.8
549.22009	6610.8
549.30676	6724.8
549.39343	6769.8
549.4801	6718.8
