805,93341	7.3
806,01971	6.56666
806,10602	6.53333
806,19232	6.33333
806,27856	6.4
806,36487	5.6
806,45117	5.23333
806,53748	5.03333
806,62378	5.26666
806,71008	4.66667
806,79639	4.93333
806,88269	4.06667
806,96893	4.46667
807,05524	3.76667
807,14154	4.2
807,22784	4.06667
807,31415	4.46667
807,40045	4.2
807,48676	3.43333
807,573	4.1
807,6593	3.66667
807,74561	4.03333
807,83191	4.1
807,91821	4.03333
808,00452	3.63333
808,09082	4.7
808,17706	4.63333
808,26337	4.36667
808,34967	4.33333
808,43597	3.83333
808,52228	4.56667
808,60852	4.33333
808,69482	5.96666
808,78113	5.06667
808,86743	6.6
808,95374	5.6
809,03998	7.66666
809,12628	7.43333
809,21259	8.23333
809,29889	8.66666
809,38519	8.7
809,47144	10.0667
809,55774	10.8667
809,64404	8.73333
809,73035	9
809,81665	8.6
809,90289	8.66666
809,9892	8.06666
810,0755	9
810,1618	7.83333
810,24805	8.13333
810,33435	8.73333
810,42065	8.76666
810,50696	8.8
810,5932	9.6
810,6795	10.2333
810,76581	10.4667
810,85211	11.7
810,93835	11.9667
811,02466	12.7
811,11096	14.4
811,19727	16.1
811,28351	16.2
811,36981	16.1333
811,45612	17.2
811,54242	16.7667
811,62866	15.1333
811,71497	15.6
811,80127	15.3
811,88751	12.4
811,97382	13.4333
812,06012	11.8667
812,14636	11.4333
812,23267	10.7667
812,31897	10.1
812,40527	9.26666
812,49152	8.4
812,57782	9.63333
812,66412	8.66666
812,75037	8.13333
812,83667	8.76666
812,92297	7.73333
813,00922	7.1
813,09552	7.46666
813,18182	7.8
813,26807	7.26666
813,35437	7.2
813,44067	7.36666
813,52692	6.83333
813,61322	7.16666
813,69946	7.56666
813,78577	7.1
813,87207	6.6
813,95831	6.63333
814,04462	6.83333
814,13092	6.7
814,21716	6.8
814,30347	7.9
814,38971	6.16666
814,47601	6.4
814,56232	7
814,64856	6.8
814,73486	6.8
814,82111	7.2
814,90741	7.46666
814,99371	7.13333
815,07996	8.2
815,16626	7.83333
815,2525	7.03333
815,33881	8.3
815,42511	8.73333
815,51135	7.13333
815,59766	7.76666
815,6839	8.96666
815,7702	8.43333
815,85645	8.4
815,94275	8.73333
816,02899	9
816,1153	8.96666
816,20154	8.46666
816,28784	8.6
816,37415	8.33333
816,46039	9.26666
816,54669	9.46666
816,63293	8.46666
816,71924	9.16666
816,80548	10.1
816,89178	9.43333
816,97803	9.2
817,06433	9.56666
817,15057	10.1
817,23688	10.2333
817,32312	10.7667
817,40942	12
817,49567	11
817,58197	12.2
817,66821	14.0333
817,75446	13.3333
817,84076	13.9333
817,927	17.1
818,01331	18.3667
818,09955	19.2333
818,18585	22.8667
818,27209	26.5333
818,3584	27
818,44464	33.9
818,53088	39.6333
818,61719	44.4
818,70343	50.9
818,78973	60.2333
818,87598	67.0666
818,96228	69.5666
819,04852	78.8666
819,13477	81.5666
819,22107	76.2666
819,30731	75.7333
819,39362	72.4
819,47986	64.7666
819,5661	56.6
819,6524	55.9666
819,73865	47.1333
819,82489	41.7667
819,91119	39.0333
819,99744	36.0667
820,08368	30.9667
820,16998	28.1333
820,25623	27.2333
820,34253	23.2
820,42877	21.9
820,51501	21.9
820,60132	20.2333
820,68756	19.5333
820,7738	21.7667
820,86011	20.9667
820,94635	20.5
821,03259	20.7667
821,11884	21.3667
821,20514	20.8
821,29138	18.3333
821,37762	19.8667
821,46393	16.5
821,55017	14.6667
821,63641	15.5
821,72266	14.0333
821,80896	11.9
821,8952	11.8333
821,98145	11.5
822,06769	10.2333
822,15399	9.96666
822,24023	9.73333
822,32648	7.5
822,41272	8.1
822,49902	7.8
822,58527	8.23333
822,67151	8.43333
822,75775	8.4
822,84406	8.3
822,9303	8.16666
823,01654	7.43333
823,10278	8.83333
823,18903	7.4
823,27533	7.7
823,36157	6.9
823,44781	7.43333
823,53406	6.56666
823,6203	6.36666
823,70654	6.73333
823,79285	5.7
823,87909	5.93333
823,96533	5.83333
824,05157	5.1
824,13782	5.03333
824,22406	4.9
824,31036	5.16667
824,39661	5.1
824,48285	5.1
824,56909	5.56666
824,65533	4.6
824,74158	4.53333
824,82782	4.73333
824,91406	4.83333
825,00031	4.6
825,08661	4.7
825,17285	4.7
825,25909	4.5
825,34534	4.7
825,43158	4.9
825,51782	3.86667
825,60406	4.4
825,69031	5.23333
825,77655	4.3
825,86279	4.86666
825,94904	4.86666
826,03528	4.7
826,12152	4.93333
826,20776	5.03333
826,29401	5.43333
826,38025	5.46666
826,46649	5
826,55273	5.53333
826,63898	5.3
826,72522	5.56666
826,81146	5.66667
826,89771	6.26666
826,98395	5.83333
827,07019	5.83333
827,15643	6.33333
827,24268	6.6
827,32892	6.5
827,41516	7.86666
827,5014	9.13333
827,58765	7.8
827,67389	9.46666
827,76013	10.9333
827,84637	11.0667
827,93262	12.2
828,01886	14.0333
828,1051	14.1667
828,19128	15.6
828,27753	17.6667
828,36377	19
828,45001	17.9
828,53625	19.0667
828,6225	20.6667
828,70874	18.9333
828,79498	17.6
828,88123	19.7667
828,96741	17.0667
829,05365	16
829,13989	16.9667
829,22614	15.4
829,31238	14.8333
829,39862	13.9667
829,4848	13.7
829,57104	11.7333
829,65729	11.9333
829,74353	11.1
829,82977	11.6333
829,91595	10.0333
830,0022	9.43333
830,08844	9.6
830,17468	9.36666
830,26093	8.26666
830,34711	9.53333
830,43335	8.73333
830,51959	8.03333
830,60583	8.1
830,69202	8.03333
830,77826	7.93333
830,8645	7.8
830,95074	7.5
831,03693	7.73333
831,12317	7.43333
831,20941	7.53333
831,29565	7.76666
831,38184	7.3
831,46808	8.2
831,55432	7.8
831,6405	7.3
831,72675	7.26666
831,81299	7.66666
831,89917	7.43333
831,98541	6.96666
832,07166	7.43333
832,15784	7.16666
832,24408	7.7
832,33032	7.8
832,4165	8.03333
832,50275	8.43333
832,58893	7.53333
832,67517	8.06666
832,76141	8.73333
832,8476	8.73333
832,93384	8.06666
833,02002	9.16666
833,10626	8.43333
833,1925	9.13333
833,27869	9.76666
833,36493	10.3333
833,45111	9.33333
833,53735	10.5667
833,62354	10.6333
833,70978	9.76666
833,79602	8.53333
833,8822	9.16666
833,96844	8.46666
834,05463	8.13333
834,14087	8.26666
834,22705	7.8
834,31329	7.4
834,39948	6.96666
834,48572	7.3
834,5719	7.2
834,65814	6.06666
834,74432	6.6
834,83057	6.76666
834,91675	6.7
835,00293	6.26666
835,08917	6.46666
835,17535	6.33333
835,2616	5.96666
835,34778	5.9
835,43402	6.4
835,5202	5.86666
835,60638	6
835,69263	6.96666
835,77881	6.26666
835,86505	6.63333
835,95123	7.06666
836,03741	7.2
836,12366	7.2
836,20984	6.93333
836,29602	7.33333
836,38226	7.43333
836,46844	7.6
836,55469	8.6
836,64087	7.66666
836,72705	8.06666
836,81329	8.53333
836,89948	8.5
836,98566	8.86666
837,07184	9.2
837,15808	10.1667
837,24426	10.0667
837,33044	10.6
837,41669	11.0667
837,50287	11.7667
837,58905	12.2
837,67523	13.3
837,76147	15.2333
837,84766	16.6333
837,93384	15.6667
838,02002	19.4667
838,10626	21.5
838,19244	22.5
838,27863	23.0667
838,36481	27.9333
838,45099	28.3333
838,53723	28.2667
838,62341	29.7
838,70959	30.7667
838,79578	27.1
838,88196	26.0667
838,96814	27.4
839,05438	25.2667
839,14056	23.6
839,22675	22.4667
839,31293	21.8667
839,39911	19.1333
839,48529	17.9667
839,57147	16.8667
839,65765	15.8333
839,74384	13.9667
839,83008	14.9333
839,91626	13.0333
840,00244	12.9
840,08862	11.6333
840,1748	11.6667
840,26099	10.3333
840,34717	10.8
840,43335	9.7
840,51953	10.5667
840,60571	9
840,69189	10.3667
840,77808	9.23333
840,86426	9.3
840,95044	8.56666
841,03662	9.56666
841,1228	9.96666
841,20898	8.5
841,29517	9.46666
841,38135	10.6
841,46753	9.76666
841,55371	9.5
841,63989	9.43333
841,72607	11
841,81226	11.1
841,89844	11.5
841,98456	11.8333
842,07074	11.8333
842,15692	10.1333
842,2431	11.5333
842,32928	11.4667
842,41547	10.6
842,50165	10.4667
842,58783	10.5333
842,67401	10.2
842,76013	10.1
842,84631	9.5
842,9325	9
843,01868	7.3
843,10486	7.73333
843,19098	8.93333
843,27716	7.46666
843,36334	7.23333
843,44952	7.6
843,53571	6.53333
843,62183	6.36666
843,70801	6.4
843,79419	6.76666
843,88037	6.93333
843,96649	5.7
844,05267	6.26666
844,13885	6.23333
844,22504	6.2
844,31116	6.06666
844,39734	6.4
844,48352	6.23333
844,56964	5.2
844,65582	6.03333
844,742	5.53333
844,82813	5.73333
844,91431	5.76666
845,00049	6.2
845,08661	6.13333
845,17279	5.16667
845,25897	6.1
845,34509	6.33333
845,43127	6.1
845,51746	6.06666
845,60358	6.3
845,68976	6
845,77588	6.5
845,86206	6.06666
845,94824	6.26666
846,03436	5.93333
846,12054	6.46666
846,20667	6.33333
846,29285	6.7
846,37897	6.5
846,46515	6.96666
846,55127	6.5
846,63745	6.96666
846,72357	6.53333
846,80975	7.16666
846,89587	7.5
846,98206	6.86666
847,06818	7.46666
847,15436	7.4
847,24048	6.83333
847,32666	7
847,41278	7.63333
847,4989	7.56666
847,58508	7.36666
